"","VP","SessionDuration","MeanPerSession.InteractionDuration","MeanPerSession.TaskDuration","Count.TasksPerSession","Count.InteractionsPerSession","Count.TouchesPerSession","Count.ButtonTouchedPerSession","Count.CorrectButtonTouchedPerSession","Count.MissedButtonPerSession","MeanPerSession.Count.TouchesPerInteraction","MeanPerSession.Count.TouchesPerTask","MeanPerSession.Count.ButtonTouchedPerInteraction","MeanPerSession.Count.ButtonTouchedPerTask","MeanPerSession.Count.CorrectButtonTouchedPerInteraction","MeanPerSession.Count.CorrectButtonTouchedPerTask","MeanPerSession.Count.MissedButtonPerInteraction","MeanPerSession.Count.MissedButtonPerTask","MeanPerSession.touch.duration","touch.duration.mean","swipe_length.mean","swipe_speed.mean","time_between_touches.mean","difference.touch_buttonCenter_x.mean","difference.touch_buttonCenter_y.mean","touchAccuracy.mean","touchAccuracy_x.mean","touchAccuracy_y.mean","touch.duration.sd","swipe_length.sd","swipe_speed.sd","time_between_touches.sd","difference.touch_buttonCenter_x.sd","difference.touch_buttonCenter_y.sd","touchAccuracy.sd","touchAccuracy_x.sd","touchAccuracy_y.sd","touch.duration.median","swipe_length.median","swipe_speed.median","time_between_touches.median","difference.touch_buttonCenter_x.median","difference.touch_buttonCenter_y.median","touchAccuracy.median","touchAccuracy_x.median","touchAccuracy_y.median","touch.duration.mad","swipe_length.mad","swipe_speed.mad","time_between_touches.mad","difference.touch_buttonCenter_x.mad","difference.touch_buttonCenter_y.mad","touchAccuracy.mad","touchAccuracy_x.mad","touchAccuracy_y.mad","touch.duration.min","swipe_length.min","swipe_speed.min","time_between_touches.min","difference.touch_buttonCenter_x.min","difference.touch_buttonCenter_y.min","touchAccuracy.min","touchAccuracy_x.min","touchAccuracy_y.min","touch.duration.max","swipe_length.max","swipe_speed.max","time_between_touches.max","difference.touch_buttonCenter_x.max","difference.touch_buttonCenter_y.max","touchAccuracy.max","touchAccuracy_x.max","touchAccuracy_y.max","touch.duration.range","swipe_length.range","swipe_speed.range","time_between_touches.range","difference.touch_buttonCenter_x.range","difference.touch_buttonCenter_y.range","touchAccuracy.range","touchAccuracy_x.range","touchAccuracy_y.range","touch.duration.skew","swipe_length.skew","swipe_speed.skew","time_between_touches.skew","difference.touch_buttonCenter_x.skew","difference.touch_buttonCenter_y.skew","touchAccuracy.skew","touchAccuracy_x.skew","touchAccuracy_y.skew","touch.duration.kurtosis","swipe_length.kurtosis","swipe_speed.kurtosis","time_between_touches.kurtosis","difference.touch_buttonCenter_x.kurtosis","difference.touch_buttonCenter_y.kurtosis","touchAccuracy.kurtosis","touchAccuracy_x.kurtosis","touchAccuracy_y.kurtosis","touch.duration.se","swipe_length.se","swipe_speed.se","time_between_touches.se","difference.touch_buttonCenter_x.se","difference.touch_buttonCenter_y.se","touchAccuracy.se","touchAccuracy_x.se","touchAccuracy_y.se","Alter","neuro","extra","open","agree","con","source","Gender","Handedness","Condition"
"31",10,143.603000164032,3.21108696253403,3.47242391886918,39,41,92,41,41,51,2.8695652173913,3.17391304347826,1,1.1195652173913,1,1.1195652173913,1.8695652173913,2.05434782608696,0.816706514876822,0.816706514876822,275.720919611251,315.441710266607,1.24880435414936,4.66847826086957,0.641304347826087,1.73067632850242,0.622463768115942,0.0855072463768116,0.392441515992397,215.314608890778,171.94397585576,5.2969843801161,7.20815974362612,31.4656035897771,17.9850452362272,0.961087965816815,4.19541381197028,0.723000049591064,215.014699622458,300.016348436224,0.315000057220459,4.25,-2,0,0.566666666666667,-0.266666666666667,0.363978253340721,217.367862107784,172.936884954234,0.205340239977837,5.55975,5.9304,0.527146666666667,0.7413,0.79072,0.0350000858306885,11.6726175299288,43.94236204035,0.0269999504089355,-11,-15.5,-3.91111111111111,-1.46666666666667,-2.06666666666667,2.18400001525879,794.081230101808,737.78397588214,50.5299999713898,33,293.5,172.186666666667,4.4,39.1333333333333,2.1489999294281,782.408612571879,693.84161384179,50.5030000209808,44,309,176.097777777778,5.86666666666667,41.2,0.823436266606505,0.718422597023828,0.414403926711378,8.76817085390534,0.975083152713819,8.75168777360037,9.25179352948646,0.97508315271382,8.75168777360037,0.520311762365829,-0.659603108289036,-0.698411670863995,78.4534250701748,3.04205673459744,78.5701741780976,84.7034682215697,3.04205673459744,78.5701741780975,0.0409148563794124,22.4480997553944,17.9263986881038,0.552248797144693,0.751502602685997,3.28051594773728,1.87507058461095,0.1002003470248,0.43740212636497,29,22,23,32,24,29,"old","m","RIGHT",2
"32",10,119.198000192642,0.65216090761382,0.73255170898876,83,86,87,86,84,1,1.02298850574713,1.09195402298851,1,1.06896551724138,0.977011494252874,1.02298850574713,0.0229885057471264,0.0229885057471264,0.322919533170503,0.322919533170503,421.757773169434,1270.02013783378,1.51147127151489,8.71839140064415,5.45977071098898,0.029432332555106,0.249096901403356,0.155993451541952,0.0933155629112793,178.98974009478,319.949943721561,4.62281671867369,11.7108330759971,11.0706553215636,0.144061167722988,0.334595236440898,0.316304443145592,0.328000068664551,428.256056582975,1252.86091104997,0.449000120162964,10.0000005960464,6.00000059604645,0.0202040871864857,0.28571430760987,0.171428591377881,0.108229732131958,165.075906556557,305.791385931395,0.170499367618561,10.3782,11.8608,0.0980331187834439,0.296520005049706,0.338880005771092,0.0720000267028809,76.4852927038918,439.570585083363,0.243000030517578,-18.9999994039536,-23.4999994039536,-0.722857159935698,-0.542857135072046,-0.671428565833033,0.523999929428101,931.008324345169,2010.55465383367,42.2539999485016,38.5000005960464,31.0000005960464,0.335714317097957,1.10000003576279,0.885714317827809,0.45199990272522,854.523031641277,1570.9840687503,42.010999917984,57.5,54.5,1.05857147703366,1.64285717083483,1.55714288366084,-0.106415084605352,0.207040855180853,-0.27904695416686,7.89011498602401,-0.154140758527237,-0.281065911402361,-1.3398962964692,-0.154140758527237,-0.281065911402361,-0.332068765720552,-0.0857806959529466,-0.150425635204678,66.3722438426603,-0.292162358684924,-0.105860683934321,7.02162764972734,-0.292162358684924,-0.105860683934322,0.0100044784692627,19.1897143962973,34.3022345184533,0.495617975034779,1.25553309341696,1.1868988339117,0.0154449783699185,0.0358723747085302,0.0339113958321278,29,22,23,32,24,29,"old","m","RIGHT",1
"33",11,121.663000106812,0.855301199189152,0.97409638152065,76,77,83,77,76,6,1.16867469879518,1.21686746987952,1,1.03614457831325,0.987951807228916,1,0.168674698795181,0.180722891566265,0.407674697508295,0.407674697508295,442.518682611048,1069.4679860079,5.37708433852138,21.0000005960464,-4.17469819913428,1.49566762736091,0.600000027247838,-0.119277093435113,0.0958999734116485,161.924737479316,265.152014448091,39.5850105576397,70.5618566206708,29.9681165670934,14.3539256391695,2.01605308063806,0.856231916498498,0.397000074386597,435.333492853467,1088.09385987051,0.58299994468689,13.5000005960464,-6.99999940395355,-0.0383673377843356,0.38571430931286,-0.199999986376081,0.114160409259796,178.175210632944,281.837983790235,0.130468887662888,12.6021,8.8956,0.100453711575362,0.360060006131785,0.254160004328319,0.16700005531311,112.609946274741,461.516252625957,0.204999923706055,-21.9999994039536,-30.9999994039536,-0.573877561808327,-0.628571422246038,-0.885714283768012,0.619000196456909,819.503813291921,1616.58758180917,361.494999885559,645.500000596046,248.000000596046,130.680821212242,18.442857473967,7.08571442341318,0.452000141143799,706.89386701718,1155.07132918321,361.289999961853,667.5,279,131.25469877405,19.0714288962131,7.97142870718119,-0.0639120858291046,0.0706102168401005,-0.0240823701997635,8.77069612465872,8.33871804940378,7.14374860306436,8.78174025254389,8.33871804940378,7.14374860306436,-0.635733776566253,-0.728354969211586,-0.566561130980399,75.9178382652476,70.9280724109563,57.4623382573095,76.0479137012246,70.9280724109564,57.4623382573095,0.0105263896145606,17.773548983442,29.1042146506703,4.34501939054341,7.74516997546656,3.28942813827179,1.57554802573048,0.221290574496172,0.093983662694012,28,11,24,27,33,41,"old","w","RIGHT",1
"34",11,127.989000082016,9.33662963207857,10.3481605023514,18,19,81,19,19,62,7.09876543209877,7.96296296296296,1,1.14814814814815,1,1.14814814814815,6.09876543209877,6.81481481481481,0.744049387213625,0.744049387213625,193.731510463894,234.172496527013,1.34353085800453,26.1111111111111,-13.2716049382716,-45.4115289623529,3.38671775223499,-1.71258691641833,0.349218738041083,173.556177869142,144.844894988189,4.79004868855341,71.6853803086794,31.7356315305364,196.372727056579,9.57704449257921,4.24121192354667,0.703999996185303,125.456167644321,191.592802014993,0.602999925613403,10.5,-6,-0.68,1.2,-0.781609195402299,0.305415732908249,103.200708696152,141.502411184536,0.299485409259796,5.1891,5.1891,0.810488,0.688471724137931,0.664613793103448,0.059999942779541,0,0,0.16700005531311,-3,-158.5,-956.635555555555,-0.4,-21.1333333333333,1.63300013542175,620.296904715798,613.239176518287,43.2379999160767,344.5,4,0.933333333333333,45.9333333333333,0.533333333333333,1.57300019264221,620.296904715798,613.239176518287,43.0709998607635,347.5,162.5,957.568888888889,46.3333333333333,21.6666666666667,0.726168193000021,1.14795165106482,0.381039082344775,8.26826754784324,4.05053635495378,-3.94241005134921,-4.09302274748613,4.05449557633304,-3.95337070182943,0.13750371455076,0.129165191928105,-0.854444695888349,69.2511068678337,14.6936535235425,14.1823300226881,14.9714902845953,14.7139966439007,14.2360103105724,0.0388020820045648,19.284019763238,16.0938772209099,0.53222763206149,7.96504225651993,3.52618128117071,21.8191918951755,1.06411605473102,0.471245769282964,28,11,24,27,33,41,"old","w","RIGHT",2
"35",11,128.299999952316,4.31937976426716,5.09464557261407,33,37,79,37,37,42,3.65822784810127,4.21518987341772,1,1.32911392405063,1,1.32911392405063,2.65822784810127,2.88607594936709,0.672822798354716,0.672822798354716,267.355637818567,346.409534463277,1.50565821611429,-29.6582278481013,2.89873417721519,-91.0129957805907,-3.95443037974684,0.386497890295359,0.347044773400205,215.330703361833,190.630125674109,5.29799404144023,150.871751963079,34.2752227682483,342.243482288359,20.1162335950773,4.57002970243311,0.600000143051147,203.922779502438,324.763164654999,0.566999912261963,4,-6,-0.293333333333333,0.533333333333333,-0.8,0.346928705406189,190.65764705385,200.716982175241,0.37806281619072,7.413,4.4478,0.698469333333333,0.9884,0.59304,0.0469999313354492,0,0,0.0199999809265137,-604.5,-36.5,-1447.50666666667,-80.6,-4.86666666666667,1.60000014305115,826.695984023147,907.784604897488,47.0380001068115,274,136.5,2.17777777777778,36.5333333333333,18.2,1.5530002117157,826.695984023147,907.784604897488,47.018000125885,878.5,173,1449.68444444444,117.133333333333,23.0666666666667,0.496233995347922,0.811278412171567,0.36971523340588,8.04107617154915,-3.20018854884305,3.36735031059565,-3.50774912154934,-3.20018854884305,3.36735031059564,-0.329044885093146,-0.370509043903992,-0.130258582891545,66.0651127210855,9.62094856065848,9.93127729236914,10.4994260481868,9.62094856065849,9.93127729236913,0.0390455875632184,24.2265969050289,21.4475647947948,0.596070899520257,16.9743982725173,3.85626384381004,38.5054001093422,2.2632531030023,0.514168512508005,28,11,24,27,33,41,"old","w","RIGHT",2
"36",11,130.384000062943,0.73027777671814,0.73027777671814,86,86,90,86,86,4,1.11111111111111,1.11111111111111,1,1,1,1,0.111111111111111,0.111111111111111,0.419877778159247,0.419877778159247,415.311251659034,957.574351071401,1.47787777847714,8.655556151602,-9.24999940395355,-0.0488820881219521,0.247301608543007,-0.264285701756574,0.12986117933914,178.958135901857,223.724389061926,4.55416800676125,12.5951757405398,10.7298936610541,0.148365216163976,0.359862170143838,0.306568395536659,0.421999931335449,416.942116097609,963.802790775067,0.583500146865845,6.50000059604645,-7.74999940395355,-0.0286734680531668,0.18571430590688,-0.221428558169579,0.126762126088142,194.855350327466,235.655362600163,0.206822732520103,12.23145,9.26625,0.0868380004328319,0.349470005951439,0.264750004508666,0.164999961853027,102.727795654341,413.50294311862,0.194000005722046,-22.4999994039536,-38.9999994039536,-0.697959208175671,-0.642857136775036,-1.11428571623199,0.898999929428101,817.347080498854,1506.79132003102,42.8020000457764,50.5000005960464,13.0000005960464,0.47755101307488,1.44285718445875,0.371428594783861,0.733999967575073,714.619284844513,1093.2883769124,42.6080000400543,73,52,1.17551022125055,2.08571432123379,1.48571431101585,0.443668149835717,0.11986170441618,-0.159662672889736,8.31412669529798,0.439285102017612,-0.477082157949526,-0.684075118435067,0.439285102017611,-0.477082157949526,0.82120225004305,-0.766593396175026,-0.471680927558525,72.3373958158275,0.590411877914446,0.238482101620773,4.93962840886263,0.590411877914446,0.238482101620773,0.013688570211576,18.8638438422606,23.5826212521782,0.480051458281155,1.32764809567345,1.13103010067779,0.0156390669540465,0.037932803379519,0.0323151462839747,28,11,24,27,33,41,"old","w","RIGHT",1
"37",12,127.453999996185,7.07243334452311,11.9667833129565,22,25,60,25,24,35,4.9,8.2,1,1.58333333333333,0.95,1.41666666666667,3.9,6.61666666666667,1.04332206208827,1.04332206208827,239.996272081032,180.246753352416,61.7207287853047,3.325,-13.975,272.05437037037,0.443333333333334,-1.86333333333333,0.781480644154169,248.376125159114,126.275386110579,465.929311095514,176.383533980137,106.595561686153,1153.14275670873,23.5178045306849,14.2127415581537,0.700000047683716,88.0227243386615,153.612903956922,0.567999839782715,4.25,-6.5,-0.226666666666667,0.566666666666667,-0.866666666666667,0.305415732908249,76.3419138068009,128.607159420082,0.547079337787628,7.04235,5.9304,1.10371333333333,0.93898,0.79072,0.0569999217987061,0,0,0.16100001335144,-591.5,-330.5,-293.697777777778,-78.8666666666667,-44.0666666666667,4.6470000743866,779.426070900891,476.386049539177,3579.91199994087,653.5,600.5,6976.47555555556,87.1333333333333,80.0666666666667,4.59000015258789,779.426070900891,476.386049539177,3579.75099992752,1245,931,7270.17333333333,166,124.133333333333,1.95993307980786,0.746732462712399,0.567130370029993,7.2948581226348,-0.663515075502167,1.97927140946594,4.22795039021534,-0.663515075502165,1.97927140946594,5.85175320725247,-1.10720838983916,-0.917418160669371,52.0995282921389,7.13690594098768,18.92035871629,18.650529129148,7.13690594098767,18.92035871629,0.101740114015024,32.3358172481018,16.4396550014194,60.6588296055704,22.771016321676,13.7614278396699,148.870089751088,3.0361355095568,1.83485704528931,30,31,9,30,26,34,"old","w","RIGHT",2
"38",12,116.891999959946,2.57949019413368,3.12250979741414,36,37,51,37,37,14,2.09803921568627,2.56862745098039,1,1.13725490196078,1,1.13725490196078,1.09803921568627,1.43137254901961,1.05117647320616,1.05117647320616,329.388612814099,275.086439676481,3.22819607398089,2.67647058823529,-3.93137254901961,-0.213246187363834,0.356862745098039,-0.524183006535948,0.436951712729139,217.066601722539,140.256393524006,14.6835657471644,5.30549105117685,2.7821207878939,0.46374065991791,0.70739880682358,0.370949438385853,1.10099983215332,380.437905577244,285.772793362026,0.710999965667725,2,-4,-0.08,0.266666666666667,-0.533333333333333,0.41216297249794,286.723611513553,131.268891151161,0.520392704629898,4.4478,3.7065,0.19768,0.59304,0.4942,0.0610001087188721,0,0,0.121999979019165,-10.5,-10,-1.96444444444444,-1.4,-1.33333333333333,1.9850001335144,815.70414366975,586.781414081688,105.413999795914,13,2,0.888888888888889,1.73333333333333,0.266666666666667,1.92400002479553,815.70414366975,586.781414081688,105.291999816895,23.5,12,2.85333333333333,3.13333333333333,1.6,-0.0400205402139329,0.0473730250430075,-0.153796557437839,6.60475825253085,-0.143852438153714,-0.0273800930313165,-1.32666327065895,-0.143852438153715,-0.0273800930313162,-0.39376524493745,-1.16886471011315,-0.674050635622891,42.9914925270914,0.186239823163484,-0.799048804310424,3.08732952617777,0.186239823163484,-0.799048804310425,0.0611854781016541,30.3954039299712,19.6398234509261,2.05611046782702,0.742917345495178,0.389574833064814,0.0649366810237056,0.0990556460660237,0.0519433110753086,30,31,9,30,26,34,"old","w","RIGHT",2
"39",12,119.861000061035,0.820820518029042,0.878423079466208,73,74,78,74,73,4,1.12820512820513,1.20512820512821,1,1.05128205128205,0.987179487179487,1,0.128205128205128,0.153846153846154,0.441846147561685,0.441846147561685,367.616057998698,833.477263275506,2.09671795368195,6.10897495502081,-10.2756404295946,0.388443234646153,0.174542144544458,-0.293589731559648,0.168569833812552,170.112619087903,311.338576849658,9.13942226356467,21.8707311138398,32.9499470306708,4.08420292580595,0.624878042465603,0.941427074051572,0.418499946594238,348.445235455137,826.574499078561,0.567999958992004,9.00000059604645,-5.99999940395355,-0.0175510146805561,0.257142878551873,-0.171428557318084,0.111194893956184,193.812121235031,367.575730275751,0.217942133545876,10.74885,8.8956,0.0794250106404512,0.307110005230052,0.254160004328319,0.120000123977661,58.2000859105895,257.578320657179,0.187999963760376,-156.499999403954,-281.499999403954,-1.11020412455495,-4.47142863054665,-8.04285726279629,1.09499979019165,775.516602014425,1403.29010226364,80.970999956131,40.0000005960464,15.5000005960464,35.9630622362674,1.14285717934978,0.442857167428854,0.974999666213989,717.316516103835,1145.71178160647,80.7829999923706,196.5,297,37.0732663608223,5.61428580989643,8.48571443022514,1.36735425171277,0.054913040850292,0.0647966904095012,8.23882418976718,-5.21268179506776,-7.1398405584995,8.4700609095713,-5.21268179506776,-7.1398405584995,3.31314692716957,-0.624589433141159,-1.09675112002246,68.1181443234829,36.4448983779051,55.9066521966129,70.7972085290613,36.4448983779051,55.906652196613,0.0190867751475523,19.261461181142,35.252152041013,1.03483579343841,2.47637265601524,3.73084682991094,0.462444917567624,0.0707535056625034,0.106595625527054,30,31,9,30,26,34,"old","w","RIGHT",1
"40",12,122.022000074387,0.639647724953565,0.639647724953565,87,87,88,87,87,1,1.02272727272727,1.02272727272727,1,1,1,1,0.0227272727272727,0.0227272727272727,0.346454541791569,0.346454541791569,419.00187585683,1198.94551892024,1.70362500439991,10.2727278687737,-4.99999940395355,-0.0497054722257451,0.293506515534778,-0.142857128260087,0.111071360997745,169.435986844532,362.8623754668,6.56222004817457,11.3674037642092,10.797509291339,0.162267856766643,0.324782970222713,0.308500270720556,0.33299994468689,449.071157918317,1184.36476382993,0.480499982833862,10.7500005960464,-4.99999940395355,-0.0128571413487801,0.307142879403368,-0.142857128260087,0.100816915941238,166.47815976039,397.469518722965,0.107488485860825,9.6369,9.6369,0.0863841346178782,0.275340004689012,0.275340004689012,0.144999980926514,87.0014367697454,519.950613105337,0.276999950408936,-22.4999994039536,-28.9999994039536,-0.859591858956974,-0.642857136775036,-0.828571425652017,0.833999872207642,770.449381854512,2133.07831727739,61.3310000896454,40.5000005960464,33.0000005960464,0.188571454456875,1.15714289387878,0.942857175943803,0.688999891281128,683.447945084767,1613.12770417205,61.0540001392365,63,62,1.04816331341385,1.80000003065382,1.77142860159582,1.23343101307692,-0.090255864746812,0.229872619714044,8.52777033644981,-0.236494897662399,0.256215185252795,-2.35772792141031,-0.236494897662399,0.256215185252796,3.17779934235706,-0.810368811700832,-0.349779710314662,74.4678711722082,0.416932160959363,0.83149670662777,8.45327975195463,0.416932160959363,0.831496706627771,0.0118402468656559,18.061936885837,38.6812591940101,0.699535007576983,1.21176931281643,1.15101835788492,0.017297811652069,0.0346219809557927,0.0328862393567612,30,31,9,30,26,34,"old","w","RIGHT",1
"41",13,129.59700012207,7.23570115812894,24.2208390400328,14,21,87,20,15,67,6.81609195402299,21.6666666666667,0.96551724137931,3.39080459770115,0.586206896551724,1.67816091954023,5.85057471264368,18.2758620689655,0.518965521078,0.518965521078,192.773335485113,308.151545986124,5.04385057262991,54.3275862068966,39.9425287356322,-174.335325670498,7.24367816091954,5.32567049808429,0.329763586595351,173.776658585867,228.990553017692,38.3679194129502,229.23105571578,199.523391781389,795.31653416489,30.564140762104,26.6031189041852,0.509999990463257,166.557047284106,312.751022300327,0.592999935150146,7,-3.5,-1.27111111111111,0.933333333333333,-0.466666666666667,0.223872633934021,145.728986260505,192.551408251177,0.455158084058762,102.2994,22.9803,89.6017546666667,13.63992,3.06404,0.0109999179840088,0,0,0.0520000457763672,-397.5,-383,-2675.34666666667,-53,-51.0666666666667,1.51699995994568,700.901205591772,1263.60232886607,358.654000043869,726.5,575.5,1997.01333333333,96.8666666666667,76.7333333333333,1.50600004196167,700.901205591772,1263.60232886607,358.601999998093,1124,958.5,4672.36,149.866666666667,127.8,0.654898745717256,0.991870871050835,0.865577415700569,8.99668960057627,0.590773277076671,0.548086039446687,-0.629127768016551,0.590773277076671,0.548086039446687,0.323633320657373,0.387372442342806,2.02319826825351,79.9292044642303,0.728038541614446,0.399671451609743,1.95838147648376,0.728038541614445,0.399671451609744,0.0353543674721944,18.6308133932136,24.5503642249706,4.11347273382703,24.5761488206989,21.391152932218,85.266882544193,3.27681984275985,2.85215372429573,27,22,26,32,35,24,"old","w","RIGHT",2
"42",13,120.918999910355,0.782804596013036,0.887885055322757,80,82,87,82,80,5,1.11494252873563,1.18390804597701,1,1.05747126436782,0.96551724137931,1,0.114942528735632,0.126436781609195,0.329770096417131,0.329770096417131,396.036388637237,1190.16338678569,1.69720691648023,12.5862074925982,-3.57471204763171,-0.339099233062197,0.359605934484,-0.102134631671677,0.115811557451391,171.294203669983,330.392609520854,6.66560689395202,27.408219665139,20.2618797676522,2.87907271666607,0.783092003768519,0.57891086036314,0.334000110626221,398.658375053127,1209.10824644,0.459000110626221,11.0000005960464,-3.99999940395355,-0.00244897699912119,0.314285736667867,-0.11428569920209,0.103782254505157,208.197624419399,337.942048414933,0.194220662212372,13.3434,12.6021,0.111648877898178,0.381240006492479,0.360060006131785,0.0369999408721924,12.2983738762488,332.389014315744,0.203000068664551,-28.4999994039536,-142.499999403954,-26.8132661765588,-0.814285711123019,-4.07142862373469,0.711999893188477,767.91926658992,1986.27759727002,62.0490000247955,230.500000596046,29.0000005960464,0.863265369341605,6.58571441489823,0.828571459711815,0.674999952316284,755.620892713671,1653.88858295427,61.845999956131,259,171.5,27.6765315459004,7.40000012602125,4.9000000834465,0.318713536025311,0.0567710158478293,-0.222121572855294,8.53195951720131,5.71020734813335,-3.61088636784916,-8.93421249964681,5.71020734813335,-3.61088636784916,0.721681562124725,-0.848895631871416,-0.221985874796216,74.2503950002655,43.1465185885852,22.9709539723505,79.1793831212951,43.1465185885852,22.9709539723505,0.0124163022422724,18.3646662899647,35.4218058085077,0.714628070330718,2.93846958605832,2.17230152782762,0.30866899482472,0.0839562753171475,0.0620657589949055,27,22,26,32,35,24,"old","w","RIGHT",1
"43",13,129.710000038147,22.0002676634721,29.448211300541,8,11,71,10,10,61,11.7887323943662,17.7605633802817,0.887323943661972,1.8169014084507,0.887323943661972,1.8169014084507,10.9014084507042,15.943661971831,0.459549299428161,0.459549299428161,183.171815429185,327.296468362337,1.93970422005989,32.7380952380952,12.9206349206349,101.492677525496,4.53256704980843,2.10337529647874,0.300464429520643,150.773747634315,219.541228789827,5.153165476983,123.709755826434,92.2156136781727,367.815926311243,13.9408686445227,11.9279121437354,0.472000122070312,167.401463553937,325.23231605464,0.702999830245972,13.5,-3.5,-0.183908045977011,1.42528735632184,-0.367816091954023,0.275763407707214,125.597102942458,212.556867822687,0.864355364513397,9.6369,9.6369,2.00892397938962,1.09064827586207,0.95431724137931,0.0299999713897705,0,0,0.0290000438690186,-631,-162,-458.28,-58.0229885057471,-14.8965517241379,1.46799993515015,626.226197152435,870.41115588051,42.7689998149872,266.5,353.5,1210.50222222222,35.5333333333333,47.1333333333333,1.43799996376038,626.226197152435,870.41115588051,42.7399997711182,897.5,515.5,1668.78222222222,93.5563218390805,62.0298850574713,0.621415287488921,0.72455492540338,0.0218718073624213,7.02104268909012,-1.85031834028048,2.0367451051486,2.21391845786218,-0.403535206812812,2.25326930891048,0.698220253916385,0.103322395959645,-0.749351294675857,52.5374159186418,11.5144505562222,4.25810417077195,3.85328760302299,5.83190145531356,4.67371964320639,0.0356585673894779,17.8935518229554,26.0547503545107,0.61156822697212,15.5859642223461,11.6180752756977,46.3404509175433,1.75638435683929,1.50277567583577,27,22,26,32,35,24,"old","w","RIGHT",2
"44",13,121.286999940872,0.677028296128759,0.815415094483574,92,98,106,98,95,8,1.15094339622642,1.30188679245283,1,1.14150943396226,0.971698113207547,1.07547169811321,0.150943396226415,0.160377358490566,0.313179232039542,0.313179232039542,402.607126005067,1344.5930358302,1.25096227537911,9.90566097340494,-0.726414498293175,-0.365115525874704,0.28301888977421,-0.020754700304684,0.143679659307642,177.765829689179,426.696847301943,4.71628746985894,41.6416179873857,31.4123976189165,3.2316485169109,1.18976053418681,0.897497090110471,0.297999978065491,422.590505103699,1338.61453047209,0.404000043869019,6.25000059604645,-1.99999940395355,-0.00102040941444128,0.178571448642381,-0.0571428410860954,0.117866817355156,170.736072829356,378.247913106028,0.166051183032989,14.0847,14.0847,0.0992434332140661,0.402420006853172,0.402420006853172,0.0510001182556152,58.0538543078752,66.2578468697066,0.211999893188477,-60.4999994039536,-97.4999994039536,-31.9561233894818,-1.72857144097893,-2.78571431612482,0.930000066757202,907.700666519531,2386.81834587475,48.0949997901917,401.500000596046,261.000000596046,2.29653063840143,11.4714287838157,7.45714300116714,0.878999948501587,849.646812211655,2320.56049900504,47.8829998970032,462,358.5,34.2526540278833,13.2000002247947,10.242857317292,1.27556881985871,0.01350845862369,-0.143574886981551,9.25618773960644,7.74455644273744,5.14993906608463,-8.981553481907,7.74455644273744,5.14993906608463,3.35004647796313,-0.335857404883212,0.51105419096671,88.8249963317523,70.9276027026328,43.5259772064049,83.6236803821064,70.9276027026329,43.5259772064049,0.0139554021793821,17.2661437187309,41.4444615296794,0.45808633422867,4.04459148368297,3.05104177099986,0.313885451658337,0.115559758644627,0.0871726235131084,27,22,26,32,35,24,"old","w","RIGHT",1
"45",14,121.318000078201,7.19043240353868,19.1219729765041,21,24,74,24,23,50,6.72972972972973,18.1621621621622,1,2.41891891891892,0.797297297297297,1.94594594594595,5.72972972972973,15.7432432432432,0.701054083334433,0.701054083334433,298.982032116135,477.648845021127,3566.90381078462,-46.6148648648649,21.9121621621622,-247.202423041353,-8.85492388940665,2.87520969245107,0.468227398400247,177.574172845405,377.218714973329,30676.2704589623,335.790965098471,90.9743813896727,910.026734798744,39.4098507620577,11.9192802691746,0.647500038146973,301.363522199567,400.376333725057,0.540999889373779,1.5,-4.75,-0.42,0.2,-0.598850574712644,0.361013091516495,244.232276438237,231.87542035327,0.364719499611855,14.45535,8.1543,1.818656,1.80297793103448,0.990104137931034,0.0329999923706055,0,0,0.0840001106262207,-721.5,-36.5,-3962.68888888889,-96.2,-4.86666666666667,2.6159999370575,649.994230743627,2065.348100107,263888.116000175,706.5,357.5,873.804201347602,64.9655172413793,47.6666666666667,2.58299994468689,649.994230743627,2065.348100107,263888.032000065,1428,394,4836.49309023649,161.165517241379,52.5333333333333,1.16025905182345,-0.208079787006985,2.00324101922027,8.25672415228028,-0.00754464007892424,3.05796655532004,-3.29415640877829,-0.717642397157233,3.16061080507237,2.44796251969867,-1.09170114146579,5.7552172986765,67.0805329431506,0.892744932901548,7.82225758636953,9.36822211552156,0.648787038174594,8.48276267641521,0.0544303294591903,20.6425782951651,43.8507849056273,3566.04400632115,39.0349068042054,10.5755570227291,105.788459114102,4.58130209433552,1.38558818681735,33,16,32,31,35,36,"old","m","RIGHT",2
