"","VP","SessionDuration","Count.ButtonTouchedPerSession","Count.MissedButtonPerSession","MeanPerSession.Count.ButtonTouchedPerInteraction","MeanPerSession.Count.ButtonTouchedPerTask","MeanPerSession.Count.CorrectButtonTouchedPerTask","time_between_touches.mean","difference.touch_buttonCenter_y.mean","touchAccuracy.mean","touchAccuracy_x.mean","swipe_length.sd","swipe_length.median","swipe_speed.median","time_between_touches.median","touchAccuracy.median","touchAccuracy_x.median","touchAccuracy_y.median","touch.duration.mad","swipe_length.mad","swipe_speed.mad","time_between_touches.mad","difference.touch_buttonCenter_x.mad","touchAccuracy_x.mad","touchAccuracy_y.mad","touch.duration.min","swipe_speed.min","time_between_touches.min","difference.touch_buttonCenter_x.min","difference.touch_buttonCenter_y.min","touchAccuracy.min","swipe_length.max","swipe_speed.max","difference.touch_buttonCenter_x.max","difference.touch_buttonCenter_y.max","touchAccuracy.max","touch.duration.skew","swipe_length.skew","swipe_speed.skew","time_between_touches.skew","touchAccuracy.skew","touchAccuracy_x.skew","touchAccuracy_y.skew","swipe_length.kurtosis","swipe_speed.kurtosis","difference.touch_buttonCenter_x.kurtosis","touch.duration.se","swipe_length.se","swipe_speed.se","difference.touch_buttonCenter_x.se","Age","neuro","extra","open","agree","con","source","Gender","Handedness","Condition"
"78",22,119.361000061035,0.527810591129306,0.00837794589094136,1,1.09375,1,3.27895313128829,-4.24218690395355,-0.00972895789880604,-0.0834821272489365,184.364363908431,437.923661136336,938.073526858849,0.621999979019165,0.00418367361188312,-0.157142842789085,-0.0642856983505947,0.133434049487114,211.030655584141,236.202020466052,0.221648718380928,8.8956,0.254160004328319,0.264750004508666,0.197000026702881,334.545873733312,0.331000089645386,-22.4999994039536,-36.9999994039536,-0.664489825849284,881.868045684841,1550.90724594885,23.0000005960464,21.5000005960464,0.530612237425657,0.189633252522939,0.311280384765508,-0.12867892412509,7.42105434821473,-1.16981090018595,0.545099082532307,-0.352987345076124,-0.567083339683418,-0.0746997450658937,-0.225900818139054,0.0151699723044511,23.0455454885539,32.2725573497419,1.36109576820596,31,12,25,45,33,37,"old","F","RIGHT","1"
"82",23,123.960000038147,0.580832526442748,0.0242013552684478,1,1,1,1.83806665420532,9.76000059604645,0.0275728009344428,0.360000023160662,164.281088467522,411.144743369048,1002.13084157455,0.675999879837036,0.0244897914002311,0.414285738370857,0.171428591377881,0.0978515773773193,130.299703714991,249.888544167937,0.189772477626801,11.8608,0.338880005771092,0.360060006131785,0.171999931335449,177.099822782939,0.306999921798706,-20.9999994039536,-34.9999994039536,-3.63061223158683,899.210765060117,1557.97477409837,52.5000005960464,296.500000596046,1.21959191598281,0.724903968033438,0.27175446561201,-0.541433385236578,7.4860545058938,-5.43985164345312,-0.213663758494152,6.78633658338975,0.332495430722214,0.917117029742102,0.201506122325029,0.0126133243735016,18.9695461298977,29.5915570046694,1.55979901685216,20,6,29,30,27,37,"old","M","RIGHT","1"
"83",23,119.634000062943,0.560041459491025,0.0752294497823765,1,1.13157894736842,1,1.69782892340108,12.289474280257,-0.450319553140539,0.29887220257079,170.641839916995,363.47355344898,862.743157930161,0.620499968528748,0.0936734832827628,0.435714310164355,0.264285735816372,0.100075669670105,193.027900642664,258.041177625815,0.283917823648453,14.0847,0.402420006853172,0.338880005771092,0.189000129699707,138.862153721382,0.134000062942505,-514.999999403954,-38.9999994039536,-54.0224510076443,814.268997322138,1321.86539046048,85.0000005960464,155.000000596046,10.7551025239094,0.425253520171073,0.352996085807494,-0.334155417205352,7.42042123788059,-7.82801009813598,-7.69215383063856,3.38585104357862,-0.630748798009992,-0.509599760574932,61.7218904615251,0.0130689117308405,19.5739614667902,29.4923264449044,7.19814646681422,20,6,29,30,27,37,"old","M","RIGHT","1"
"87",24,133.34700012207,0.442454647993502,0.097490007185009,0.986111111111111,1.125,1.04166666666667,1.90845832559798,-6.68055495950911,-0.699940496181685,0.416865103494148,178.576156340739,391.522592371399,767.217519406056,0.623999834060669,-0.00979590726663283,0.378571452048361,-0.242857129963077,0.149001281619072,161.78207370468,296.428716078242,0.283176400637627,21.4977,0.614220010460104,0.360060006131785,0.0309998989105225,0,0.0239999294281006,-206.999999403954,-44.9999994039536,-26.9522458390592,789.34355638087,1467.181040277,419.000000596046,159.500000596046,0.451224529492961,-0.188577443300222,0.111707697441422,-0.116101720458223,7.00385407602444,-6.66096381476137,3.53413168141081,4.32016676095661,-0.604953293465427,-0.00215942754068266,29.8388509504648,0.0224211199441293,21.0454018511277,32.9510576042345,6.99827643651316,28,20,27,20,27,35,"old","M","RIGHT","1"
"88",24,118.735000133514,0.421105823420023,0.0673769317472037,1,1.06896551724138,1.06896551724138,2.02733334323816,9.38793163052921,0.177325846231487,0.513300518382192,182.043167107435,406.162836803172,706.62503066953,0.719000101089478,-0.0216326486890583,0.28571430760987,-0.178571414582583,0.231285096645355,162.91496968461,175.192408533697,0.386958831882477,20.7564,0.593040010099411,0.307110005230052,0.00499987602233887,0,0.0399999618530273,-168.999999403954,-44.9999994039536,-74.6359207284277,765.313824519066,1488.81291792501,411.500000596046,541.000000596046,58.281839004404,1.04580586640867,-0.172351728662883,-0.115808823594379,5.33989679479899,-1.60059088535576,3.64827465213443,5.18162359830261,-0.404912430864298,1.31033412001518,21.8635462899101,0.043861406505759,24.1122065216397,33.9222423662612,8.54847978678068,28,20,27,20,27,35,"old","M","RIGHT","1"
"89",25,127.75400018692,0.673168745199143,0.0704478919394452,1,1.16842105263158,1.09473684210526,4.7706842046035,-0.547367825006184,-1.00073043115596,0.036240619150832,172.820293430397,398.930131727349,1022.88795232313,0.534000158309937,-0.0146938782947749,0.128571447790886,-0.228571415434078,0.0830255915164947,199.535296621508,325.078834577678,0.246111789464951,11.1195,0.317700005410399,0.275340004689012,0.0329999923706055,203.300836918423,0.0239999294281006,-275.499999403954,-40.4999994039536,-86.6981661647055,807.72674834996,1752.11779163116,36.0000005960464,385.500000596046,1.41959193982467,0.210491987387421,0.00208619355549794,-0.185767435010018,9.42815616639983,-9.35884490474794,-7.12128389682087,6.48979458963572,-0.647129565943687,-0.304103014049192,59.1604466521347,0.0120188172927412,17.7309879860592,31.8314477203621,3.2422775037507,27,18,25,23,30,19,"old","M","RIGHT","1"
"90",25,121.161000013351,0.792334166847596,0.0165069618093249,1,1.08163265306122,1.08163265306122,1.51420408365678,-6.59693817946376,-0.0579029587953314,0.204810516144623,160.27029830403,414.228145592281,1459.94908655753,0.472499966621399,-0.0392857125827241,0.214285734964877,-0.249999987227576,0.0681996056556702,172.487090270657,342.156455593165,0.162344421458244,10.3782,0.296520005049706,0.391830006672825,0.116999864578247,177.983487775668,0.246000051498413,-30.4999994039536,-39.9999994039536,-0.80000001313735,836.538253757711,2201.49857465364,49.0000005960464,23.5000005960464,0.383673503621328,-0.0379028672476908,0.0216320253619816,-0.342642041981266,9.08029083951055,-1.2111461298971,-0.0490810225699005,0.252445103090652,-0.0552093553190374,0.528498026927604,0.803722865238543,0.0077928389515343,16.1897449647958,37.6346675910294,1.24535627813758,27,18,25,23,30,19,"old","M","RIGHT","1"
"95",26,126.103999853134,0.570957305746481,0.0158599251596245,1,1,1,1.83243241825619,4.37837897442483,0.00771373903401052,0.146718166246641,179.452781686278,419.672910169394,1127.42173109951,0.506500005722046,0.00622449475196684,0.142857162319884,0.107142875997388,0.112677563238144,192.98512838289,270.048576971654,0.130468710923195,9.26625,0.264750004508666,0.275340004689012,0.168999910354614,529.756448181911,0.276999950408936,-17.9999994039536,-17.9999994039536,-0.426122458140982,827.507401779585,1628.95190857571,37.0000005960464,35.5000005960464,0.196326558464819,0.116247801181249,0.149520159193246,-0.150218741682055,6.31417218770904,-1.16655099727498,0.288713053817518,0.173755649627917,-0.758835204212931,-0.720790448170911,0.327041981866,0.012319033091042,20.8609621370399,28.5152911211411,1.25222117713372,27,11,30,32,34,28,"old","M","RIGHT","1"
"96",26,118.930999994278,0.613801279763158,0.0168164734181687,1,1,1,1.67301334381104,2.15333392937978,0.0350285768677593,0.1878095440378,158.332508668854,405.470405825135,1104.78658793557,0.464999914169312,0.00367347218900002,0.200000020435879,0.0428571606168945,0.103781901025772,179.204182787367,234.785493762805,0.152707336235046,9.6369,0.275340004689012,0.296520005049706,0.151999950408936,491.025043773573,0.249000072479248,-32.4999994039536,-20.9999994039536,-0.312244903485212,775.200780443364,1541.56609770241,40.0000005960464,50.5000005960464,1.04489802980562,0.257669065679263,0.189196897789988,-0.339965060472887,6.25434012341239,3.05467407542257,-0.196805943070111,0.873398565232567,-0.77956831347081,-0.187292331669473,0.960956086356492,0.010897831298906,18.2826633002863,25.8591676687669,1.4002796803436,27,11,30,32,34,28,"old","M","RIGHT","1"
"97",27,121.638000011444,0.616583633346025,0.098653381335364,1,1.14942528735632,1.1264367816092,1.52135632503992,43.9540235845522,-3.76593489592798,-0.0786535146872312,184.04182203738,391.788846191415,1033.7364811017,0.598999977111816,-0.036734697804854,0.171428591377881,-0.157142842789085,0.109712224674225,183.10774520549,372.568460145528,0.260937775325775,11.1195,0.317700005410399,0.317700005410399,0.0929999351501465,0,0.0610001087188721,-226.499999403954,-39.4999994039536,-62.2181653309216,826.83130081051,2004.23624376886,58.0000005960464,543.000000596046,1.38653061932795,1.8152840061102,-0.00167852851538596,-0.503503088476455,8.34468976273613,-3.26089809945362,-3.52276129290743,2.6613227864915,-0.477146197402269,0.255571226608459,14.9447487821261,0.0188393118756893,19.7313544340661,41.0367458398883,4.41023112434214,31,13,33,35,36,40,"old","F","RIGHT","1"
"98",27,121.954999923706,0.70517813991883,0.0163994916260193,1,1.10227272727273,1,1.405125008388,-5.77840849486264,-0.0776089994638184,0.242857164022874,183.337152267924,434.268891838856,1115.40179372867,0.596500039100647,-0.0114285719394681,0.235714306758375,-0.171428557318084,0.108229732131958,164.581090441267,299.296740377156,0.242405204629898,11.8608,0.338880005771092,0.296520005049706,0.132999897003174,0,0.224999904632568,-27.4999994039536,-32.9999994039536,-2.32346942991279,878.977246576952,1979.67845776834,37.0000005960464,103.500000596046,0.318367336859856,0.317790347156663,0.0223262201522294,-0.312309893237908,7.97146186913822,-5.55577312677154,-0.106613044350968,3.92571327919025,-0.37749920734612,0.682174078141799,-0.173683275115139,0.0122597208750457,19.5438060990595,34.509177840945,1.4022019554718,31,13,33,35,36,40,"old","F","RIGHT","1"
"102",28,122.013000011444,0.573709358785002,0.0655667838611431,0.987179487179487,1.11538461538462,1.08974358974359,1.9893589753371,-12.4038455577997,-2.65746214743526,0.637728965619296,166.71063346169,348.487761242562,1466.22052669242,0.539499998092651,-0.0610204091468286,0.350000022990363,-0.257142844492075,0.0963689080953598,170.935800149256,476.411518504585,0.243887697172165,11.1195,0.317700005410399,0.328290005590746,0.0140001773834229,682.59058612704,0.282999992370605,-28.4999994039536,-341.999999403954,-199.75592498926,760.51183422745,3271.8527023223,715.500000596046,20.5000005960464,0.484898005623166,0.533300930190468,0.414808543536491,0.973945011306884,7.34625082698986,-8.49313115858182,8.10385846556728,-7.31519824114935,-0.412856175665523,1.67658559126476,66.6720961187389,0.0111714364760145,18.8762621616369,54.6459456627781,9.14153143258729,27,28,27,25,30,25,"old","M","RIGHT","1"
"104",28,123.001999855042,0.65039592928798,0.146339084089795,0.877551020408163,1.24489795918367,1.08163265306122,1.30939796019574,-13.3402055895206,-4.1547465951856,1.68674525930434,220.671944056034,388.832378495751,1381.91222390293,0.505499958992004,-0.0244897933465047,0.542857169131844,-0.0428571265570969,0.112677739977837,252.138150419727,484.364666973406,0.238698443055153,14.826,0.423600007213865,0.360060006131785,0.0169999599456787,0,0.249000072479248,-13.4999994039536,-430.999999403954,-165.657148246133,828.945263572933,2582.38320076844,780.500000596046,173.500000596046,92.4861260011871,0.00982844802472913,-0.0256326713480448,-0.410544690962383,8.10024727447533,-3.31258215110857,3.56079725981968,-3.40648016465103,-0.929054496812187,-0.368896759851477,12.5458230139419,0.0118070016281722,22.2912325799485,61.1223552037638,14.6817821681236,27,28,27,25,30,25,"old","M","RIGHT","1"
"105",29,129.770999908447,0.739764662888686,0.015411763810181,1,1,1,4.97857144170878,-5.09183613864743,-0.024933361536673,0.169679320211065,150.139548933522,411.390584713744,1343.53037534669,0.561499953269958,-0.013877552831138,0.171428591377881,-0.142857128260087,0.0867321763515472,171.095557999024,347.56002755322,0.207563802051544,9.26625,0.264750004508666,0.317700005410399,0.0929999351501465,585.15132451685,0.21999979019165,-29.4999994039536,-24.9999994039536,-0.418775519358521,840.928801980287,2118.20817232743,35.0000005960464,39.5000005960464,0.838367407363638,0.350528853152239,0.0304007251776175,-0.0191667986808654,9.58619127127925,2.06026732462466,-0.145694450948701,0.775485396933186,-0.358576369138054,-0.0420105460738185,0.754166076128697,0.00907892018321546,15.1663847393118,30.6060682754951,1.1060737701652,25,8,24,28,31,43,"old","M","RIGHT","1"
"108",29,129.159999847412,0.735521834253885,0,1,1.02105263157895,1,1.50311579202351,0.894737438151711,0.00642750163617601,0.215338366561751,164.079672782633,413.173389753019,1141.33495966092,0.562000036239624,3.40598010747533e-09,0.228571449493876,1.70298987972719e-08,0.109712224674225,186.394925219514,345.213307699882,0.217942310285568,11.1195,0.317700005410399,0.317700005410399,0.0979998111724854,106.325763441438,0.275000095367432,-25.4999994039536,-24.9999994039536,-0.359795931108492,829.308145383849,2013.54060412556,32.0000005960464,25.0000005960464,0.493877591926921,1.572128386998,0.116552398510348,-0.122910009089218,8.84481286636118,0.684753579774027,-0.212062531830747,0.157347700877624,-0.495918957293326,0.12636870357955,-0.0212459359194663,0.0132984118067427,16.8342192292197,34.8049713390028,1.08662442337394,25,8,24,28,31,43,"old","M","RIGHT","1"
"111",30,125.336999893188,0.574451279840417,0.00797848999778356,1,1,1,1.71735616579448,-7.82191721217273,-0.0139474462214508,0.00293543782352864,173.428103280631,453.476570508334,1001.29816215717,0.711000204086304,-0.00693877209727299,0.0857143042038901,-0.21428570090508,0.102299408483505,178.934024792936,282.591378268283,0.188290338563919,11.8608,0.338880005771092,0.254160004328319,0.185999870300293,463.345903760321,0.351000070571899,-41.4999994039536,-31.9999994039536,-0.35510204609907,898.341249192087,1478.0261371185,30.0000005960464,17.5000005960464,0.411428563059593,0.477600139620495,0.204482133949354,-0.0397563044954007,7.12173114931864,0.659686109056332,-0.49795062159671,-0.0624306303471285,-0.304077566700206,-0.80333842248007,0.626155038903185,0.0131610072181754,20.2982241640141,28.7639718873079,1.55514314948282,30,14,37,19,22,38,"old","M","RIGHT","1"
"112",30,125.424000024796,0.534188034082427,0.00797295573257353,1,1,1,1.77713235686807,-8.64705822748296,-0.0823469424853906,0.193907583357335,154.631011253274,390.12718626455,779.119077162105,0.758999943733215,-0.0281632634675881,0.257142878551873,-0.278571416285573,0.10971257815361,155.31114674776,211.223798663065,0.21201163315773,14.0847,0.402420006853172,0.296520005049706,0.22599983215332,268.539070999218,0.434000015258789,-25.9999994039536,-37.9999994039536,-0.744489828087499,796.344460645015,1101.83427064514,30.5000005960464,13.5000005960464,0.264489823173157,-0.0186068385966536,0.0951956657708102,-0.344140508030744,6.75784529047204,-1.29186827195637,-0.353825856338044,-0.305581547220258,-0.117410821270124,-0.52521266887439,-0.768532775326393,0.0157777859169452,18.7517644821566,22.26247783452,1.61316998578473,30,14,37,19,22,38,"old","M","RIGHT","1"
"113",31,126.134999990463,0.523248900027671,0.0554960954574802,0.986301369863014,0.986301369863014,0.986301369863014,1.73190275828044,-5.02054734915903,-0.924995833531209,0.408610591503172,154.043330370009,417.785587694921,810.723016781795,0.710500001907349,-0.00653061344046609,0.300000022138868,0.0285714460878959,0.146777366065979,168.320414157481,187.109471148033,0.24981819756031,11.1195,0.317700005410399,0.338880005771092,0.00699996948242188,0,0.194000005722046,-421.499999403954,-300.499999403954,-153.68429079012,768.938228988519,1199.43268949681,626.500000596046,31.0000005960464,86.3644924102581,-0.287684346391096,-0.422456248665401,-1.1399322947346,7.16421932861416,-4.44192173519272,2.80288657157434,-5.08466266475894,-0.189109190043216,2.41801418100245,34.7147139030473,0.0188454312749981,18.1541805835321,26.6168921986065,10.4735194630791,28,15,25,21,27,33,"old","M","RIGHT","1"
"116",31,134.345999956131,0.468938412908251,0.0595477349724763,0.915492957746479,1,0.887323943661972,1.87728169938208,-7.57746419268595,4.28948848256065,-1.09074446834617,192.484116939093,399.180410340989,676.554211959129,0.868000030517578,0.0165306201064557,0.228571449493876,0.057142875145893,0.166051183032989,186.745291492998,229.181403121071,0.314311395120621,12.6021,0.360060006131785,0.275340004689012,0.0390000343322754,0,0.172999858856201,-574.999999403954,-127.999999403954,-0.450816341885325,803.106779948968,1436.68471918944,41.5000005960464,23.5000005960464,55.542858700363,-0.424322955390877,-0.0466773181509611,-0.208680503349236,7.5732187959275,2.9640224080261,-2.90210430247526,-2.61072958026688,-0.671591648772864,0.493876679806454,6.61220608321412,0.0210320679781047,22.8436619476957,31.2662112130825,18.7979195801666,28,15,25,21,27,33,"old","M","RIGHT","1"
"118",32,119.398999929428,0.653271803332546,0.0418763976495222,1,1.03614457831325,1,2.23342168187521,1.25301264423922,0.507917405068802,0.196041328457963,162.068517052399,468.085996372461,1468.79239237708,0.526000022888184,2.43284562693015e-10,0.18571430590688,0.100000018732889,0.0830255915164947,150.444049980892,276.759565978936,0.219424802827835,11.1195,0.317700005410399,0.423600007213865,0.0239999294281006,415.692933078832,0.236999988555908,-122.499999403954,-241.499999403954,-0.639795939672098,848.398491276358,2369.71076215154,137.000000596046,166.500000596046,24.1500006454332,0.417037081613553,-0.165592475578182,-0.019135405319895,8.53759204161703,6.2223560693327,0.00082010716725663,-2.64222067497452,-0.236360161113025,0.520897556436994,16.1346146445107,0.0122445005487527,17.789330841883,36.5185501753903,2.69546360418915,26,11,36,34,35,28,"old","M","RIGHT","1"
"121",33,124.792000055313,0.528880056179451,0.00801333418453714,1,1.07462686567164,1.02985074626866,7.79565671308717,-3.59701432932669,-1.24513559456091,-0.214072481285244,145.902320612733,410.780354934361,1054.75789931336,0.591000080108643,-0.00285714173803491,0.0714285896748916,-0.157142842789085,0.100816915941238,153.114566213514,269.8074452279,0.182360014915466,9.6369,0.275340004689012,0.317700005410399,0.0840001106262207,0,0.33899998664856,-732.999999403954,-34.9999994039536,-81.9763296127042,724.784450716211,1482.57219378448,32.5000005960464,137.000000596046,0.215102028923201,1.40932359065402,-0.415299986560798,-0.79084286896853,7.8040112732461,-7.82103259932583,-7.65147028895855,4.49735220812924,-0.366665452442689,1.1503657002764,58.3167295088841,0.0157118011360014,17.824805439553,33.9720474749264,11.0712123415252,27,17,29,39,34,36,"old","M","RIGHT","1"
"123",33,128.582000017166,0.598839650882086,0,1,1.05194805194805,1,1.9900649306062,-4.38311628707044,-0.0220222653636177,0.0569573463857762,170.101340622883,431.737188576569,1172.29039958534,0.57099986076355,-0.00244897943196392,0.0714285896748916,-0.0999999846730911,0.0785777604103088,150.833309425142,268.296421825397,0.164568337011337,8.1543,0.232980003967626,0.254160004328319,0.134000062942505,263.125572723796,0.193000078201294,-16.4999994039536,-27.4999994039536,-0.347959201363711,822.399689931848,1720.91414659666,22.5000005960464,14.5000005960464,0.222040807832434,0.146039582284047,0.0345423304715762,-0.459495084554833,7.40300684528873,-0.937830297194525,-0.102611126111259,-0.305250319064961,-0.412876559175694,0.439848067465791,-0.388789964815324,0.0111907286206326,19.384846833941,32.7602907250827,1.01805696222765,27,17,29,39,34,36,"old","M","RIGHT","1"
"126",611,56.2159998416901,0.675964140227192,0,1,1.05263157894737,1,1.02794595022459,-3.21621621621622,-0.0596028681742967,0.200772200772201,140.640439587412,393.071240362355,1047.39766196963,0.634999990463257,-0.0128571428571429,0.171428571428571,-0.1,0.0845080840587616,125.984039243842,306.495561075722,0.229802957582474,11.8608,0.33888,0.3177,0.252000093460083,290.145161030626,0.365000009536743,-12,-34.5,-0.331428571428571,707.831194565484,1549.04266347986,31.5,18.5,0.0408163265306122,0.525867568120562,0.135216366120463,-0.353547694500377,2.10893598359559,-1.18887533403878,0.232696503263277,-0.430011474100138,-0.541168766096909,-0.450752054571907,-0.61062836494389,0.0133454977976204,23.1211458423508,50.8694123887365,1.80089504210612,23,26,26,32,27,42,"new","M","RIGHT","5"
"133",611,59.6590001583099,0.905144234008392,0.0335238605188293,1,1.21428571428571,1.05357142857143,0.822296288278368,3.40740740740741,0.945309901738473,0.297619047619048,175.404981167279,363.899625616025,1420.44163650317,0.388999938964844,0.00755102040816327,0.114285714285714,-0.0285714285714286,0.0748715290546417,166.06617384948,410.086674451036,0.117125217604637,12.6021,0.36006,0.38124,0.0199999809265137,0,0.0550000667572021,-17.5,-29,-0.556326530612245,788.196993143212,2153.54406746631,219,195,28.425306122449,-0.568566470789674,-0.126020322399216,-0.937331653592435,1.70475775580914,4.81997384961881,4.4438264339342,4.05388289904214,-0.395717774389191,0.962983835192095,20.6873834375277,0.0110208840277066,23.869594566796,63.8619676619941,4.97268482206772,23,26,26,32,27,42,"new","M","RIGHT","3"
"134",611,58.7730000019073,0.952818471035725,0.0340292311084187,1,1.13793103448276,1.05172413793103,0.758508778454965,-3.08771929824561,0.0131471535982814,0.0754385964912281,140.27909964174,427.203113284536,1712.87731345863,0.325999975204468,0.00408163265306122,0.0571428571428571,-0.128571428571429,0.0518907737731934,121.262233581101,346.705739275337,0.0726470832824707,15.5673,0.44478,0.40242,0.105999946594238,176.573707804661,0.220999956130981,-38,-27.5,-0.773877551020408,700.795262541065,2390.48915631265,39.5,27,0.46530612244898,1.04540749303121,-0.685759879023897,-1.03197691837165,1.84482987420896,-1.43217964921309,-0.232200721099717,0.31631366659345,0.327690000969522,1.81698717832605,0.296932314434454,0.0082874822115347,18.5804206495436,55.2531869240271,1.88321110951867,23,26,26,32,27,42,"new","M","RIGHT","1"
"138",612,59.555999994278,0.554100342587994,0.0335818389447269,1,1,1,1.21432354169733,-6.41176470588235,-0.0391476590636254,0.186974789915966,162.968157429683,334.106876099532,759.732133916205,0.742499947547913,-0.0236734693877551,0.185714285714286,-0.25,0.129727464652061,178.616068478994,229.200681667892,0.217942133545876,9.26625,0.26475,0.36006,0.215000152587891,77.0621720959309,0.178000211715698,-23,-32.5,-0.403265306122449,750.260787993082,1282.67013384662,48.5,38,0.217755102040816,0.325982153765187,0.119658103082571,-0.298238998251482,1.76374054054154,-0.594717390599868,0.555400749675453,0.520863086606119,-0.576522537908255,0.480939299357551,1.59927338888933,0.0207470080345958,27.9488084224722,42.2463816410771,2.30683009416809,23,17,36,35,37,32,"new","F","RIGHT","5"
"143",612,59.574000120163,0.621076307203975,0.050357538421944,1,1,1,1.06035898893307,-7.43589743589744,-0.071883830455259,0.388644688644689,164.37854369018,353.983756689484,882.727460701341,0.680999994277954,-0.0293877551020408,0.3,-0.257142857142857,0.0963690848350525,179.293040282212,251.267502776776,0.231285450124741,11.1195,0.3177,0.33888,0.157999992370605,0,0.194999933242798,-26.5,-32.5,-0.90734693877551,721.032072795656,1473.18519753586,57,27.5,0.421836734693878,0.371760064015301,0.146891968777395,-0.570912897048792,2.0674608252162,-1.44260951547302,0.270887563923124,0.317226789221189,-0.609020851794569,0.509708947789935,0.236340088952903,0.0169216846042538,26.3216327262774,47.8562727875762,2.71815877781699,23,17,36,35,37,32,"new","F","RIGHT","3"
"146",612,59.510999917984,0.554519333324586,0.100821696968107,1,1.66666666666667,1.66666666666667,1.01897369560442,14.8552631578947,-4.47222341568206,-0.0657894736842105,195.147640651426,224.052970402244,560.168584656063,0.603500008583069,-0.06,0.471428571428571,0.121428571428571,0.206081309509277,222.529928254824,326.090253340273,0.359530422234535,14.45535,0.41301,0.51891,0.0840001106262207,0,0.0190000534057617,-477,-30.5,-121.488979591837,797.936244320309,1126.0248718054,347.5,312,0.462857142857143,2.20999105779846,0.584157369928407,-0.101088427545924,1.94536995229322,-5.1424908155918,-1.68022088942995,3.93876334465656,-0.365764731818024,-1.02385841049477,8.9501551439804,0.0443688051086711,31.6571275967897,49.1685382067784,18.2892005720677,23,17,36,35,37,32,"new","F","RIGHT","1"
"150",613,58.3100001811981,0.634539528125924,0.171497169763763,0.914893617021277,0.957446808510638,0.914893617021277,0.840130443158357,18.1304347826087,3.00866459627329,0.677639751552795,210.546671579489,365.671358020145,961.419041403951,0.621999979019165,-0.0102040816326531,0.214285714285714,-0.235714285714286,0.134916542029381,212.178008907981,378.136007735874,0.340997851538658,20.38575,0.58245,0.45537,0.0130000114440918,0,0.197000026702881,-106.5,-37.5,-31.080612244898,799.842640773796,1593.1623223435,490.5,357.5,115.717959183673,-0.417586845549742,-0.0304300330115112,-0.643918144332874,1.22646253709161,4.92055880706282,3.90072788657985,2.66638010291318,-0.676944007593983,-0.373382455673232,15.8991920099811,0.0239141076194586,31.0434131195825,61.1085403785465,13.493124498709,23,22,17,36,31,32,"new","F","RIGHT","5"
"151",613,58.6089999675751,0.528929004370497,0.22180893731666,0.909090909090909,1.65909090909091,0.909090909090909,0.864395346752433,-3.45348837209302,11.3781775035596,0.591362126245847,201.893640788506,369.632249675268,873.611641199309,0.549999952316284,0.0114285714285714,0.228571428571429,-0.3,0.163085490989685,190.279695365363,456.380283079113,0.312828549098969,17.7912,0.50832,0.6354,0.0820000171661377,0,0.263999938964844,-585,-216,-24.1575510204082,808.369500909083,1597.56805113134,586,204,101.299591836735,2.31452619612117,-0.252585229243208,-0.332925526989956,1.10261197979795,2.00584617083741,-0.39211221990772,0.470462058314731,-0.710309547835697,-0.818896952414764,2.55490232171173,0.0435078555689263,30.7884915794916,65.7855567327038,34.1622251098483,23,22,17,36,31,32,"new","F","RIGHT","1"
"154",613,58.4789998531342,0.63270575921139,0.171001556543619,0.872340425531915,1.06382978723404,0.872340425531915,0.855478260828101,11.6521739130435,9.8300133096717,1.6416149068323,205.660332074485,314.299582336972,1006.95692665219,0.534500002861023,0.00163265306122449,0.171428571428571,-0.392857142857143,0.183842507457733,177.857496562821,321.647761373247,0.244628943443298,17.0499,0.48714,0.37065,0.0209999084472656,0,0.128999948501587,-26.5,-40,-0.652244897959184,913.17605093432,1421.0196259685,626,427,150.743265306122,0.280099950648931,0.205211135555321,-0.843430437799768,1.06548721468811,3.36842986012827,2.62021085931351,3.18921740845964,0.0227602616546343,-0.544760037139601,5.53894225183045,0.028243630992853,30.3229616645278,64.3296266734198,23.3400188459896,23,22,17,36,31,32,"new","F","RIGHT","3"
"166",614,59.2620000839233,0.809962538085539,0.0337484390868975,1,1.12,1.04,0.810571427247962,3.94897959183673,-0.0190795501874219,0.0466472303206997,167.234882192414,457.265787042941,1127.82301744456,0.509000062942505,0.00938775510204082,0.1,0.1,0.0874734226226807,163.935023183194,233.871696551256,0.161603351926804,10.3782,0.29652,0.3177,0.0610001087188721,0,0.0299999713897705,-32.5,-36.5,-0.478571428571429,788.481134840904,1609.65863493797,33.5,27.5,0.24,-0.519335710233912,-0.428034695869032,-1.53480075156042,2.47004719696054,-1.62770013196288,-0.137513417191378,-0.520285485929784,-0.07247865745477,3.33574682965611,0.211849565873512,0.0158297256416304,23.8906974560592,47.1788718755369,1.85552674130918,30,18,25,25,31,35,"new","M","RIGHT","5"
